route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
9-15,24_7,1582412962-24,ODYSSEUM,15,1,,
9-15,24_7,1582412921-24,SABINES,15,0,,
9-15,24_7,1582412963-24,ODYSSEUM,15,1,,
9-15,24_7,1582412922-24,SABINES,15,0,,
9-15,24_7,1582412964-24,ODYSSEUM,15,1,,
9-15,24_7,1582412923-24,SABINES,15,0,,
9-15,24_7,1582412965-24,ODYSSEUM,15,1,,
9-15,24_7,1582412924-24,SABINES,15,0,,
9-15,24_7,1582412966-24,ODYSSEUM,15,1,,
9-15,24_7,1582412925-24,SABINES,15,0,,
9-15,24_7,1582412967-24,ODYSSEUM,15,1,,
9-15,24_7,1582412926-24,SABINES,15,0,,
9-15,24_7,1582412968-24,ODYSSEUM,15,1,,
9-15,24_7,1582412927-24,SABINES,15,0,,
9-15,24_7,1582412969-24,ODYSSEUM,15,1,,
9-15,24_7,1582412928-24,SABINES,15,0,,
9-15,24_7,1582412970-24,ODYSSEUM,15,1,,
9-15,24_7,1582412929-24,SABINES,15,0,,
9-15,24_7,1582412971-24,ODYSSEUM,15,1,,
9-15,24_7,1582412930-24,SABINES,15,0,,
9-15,24_7,1582412972-24,ODYSSEUM,15,1,,
9-15,24_7,1582412931-24,SABINES,15,0,,
9-15,24_7,1582412974-24,ODYSSEUM,15,1,,
9-15,24_7,1582412932-24,SABINES,15,0,,
9-15,24_7,1582412973-24,ODYSSEUM,15,1,,
9-15,24_7,1582412933-24,SABINES,15,0,,
9-15,24_7,1582412975-24,ODYSSEUM,15,1,,
9-15,24_7,1582412934-24,SABINES,15,0,,
9-15,24_7,1582412978-24,ODYSSEUM,15,1,,
9-15,24_7,1582412979-24,SABINES,15,0,,
9-15,24_7,1582412980-24,SABINES,15,0,,
9-15,24_7,1582412982-24,ODYSSEUM,15,1,,
9-15,24_7,1582412981-24,SABINES,15,0,,
9-15,24_8,1582412864-24,ODYSSEUM,15,1,,
9-15,24_8,1582412865-24,ODYSSEUM,15,1,,
9-15,24_8,1582412849-24,SABINES,15,0,,
9-15,24_8,1582412866-24,ODYSSEUM,15,1,,
9-15,24_8,1582412850-24,SABINES,15,0,,
9-15,24_8,1582412867-24,ODYSSEUM,15,1,,
9-15,24_8,1582412851-24,SABINES,15,0,,
9-15,24_8,1582412868-24,ODYSSEUM,15,1,,
9-15,24_8,1582412852-24,SABINES,15,0,,
9-15,24_8,1582412869-24,ODYSSEUM,15,1,,
9-15,24_8,1582412853-24,SABINES,15,0,,
9-15,24_8,1582412870-24,ODYSSEUM,15,1,,
9-15,24_8,1582412854-24,SABINES,15,0,,
9-15,24_8,1582412871-24,ODYSSEUM,15,1,,
9-15,24_8,1582412855-24,SABINES,15,0,,
9-15,24_8,1582412872-24,ODYSSEUM,15,1,,
9-15,24_8,1582412856-24,SABINES,15,0,,
9-15,24_8,1582412873-24,ODYSSEUM,15,1,,
9-15,24_8,1582412857-24,SABINES,15,0,,
9-15,24_8,1582412874-24,ODYSSEUM,15,1,,
9-15,24_8,1582412858-24,SABINES,15,0,,
9-15,24_8,1582412875-24,ODYSSEUM,15,1,,
9-15,24_8,1582412859-24,SABINES,15,0,,
9-15,24_8,1582412876-24,ODYSSEUM,15,1,,
9-15,24_8,1582412860-24,SABINES,15,0,,
9-15,24_8,1582412877-24,ODYSSEUM,15,1,,
9-15,24_8,1582412861-24,SABINES,15,0,,
9-15,24_8,1582412862-24,SABINES,15,0,,
9-15,24_8,1582412878-24,ODYSSEUM,15,1,,
9-15,24_8,1582412863-24,SABINES,15,0,,
9-15,25_7,1582412894-25,SABINES,15,0,,
9-15,25_7,1582412936-25,ODYSSEUM,15,1,,
9-15,25_7,1582412935-25,SABINES,15,0,,
9-15,25_7,1582412977-25,ODYSSEUM,15,1,,
9-15,25_7,1582412895-25,SABINES,15,0,,
9-15,25_7,1582412937-25,ODYSSEUM,15,1,,
9-15,25_7,1582412896-25,SABINES,15,0,,
9-15,25_7,1582412938-25,ODYSSEUM,15,1,,
9-15,25_7,1582412939-25,ODYSSEUM,15,1,,
9-15,25_7,1582412897-25,SABINES,15,0,,
9-15,25_7,1582412940-25,ODYSSEUM,15,1,,
9-15,25_7,1582412898-25,SABINES,15,0,,
9-15,25_7,1582412941-25,ODYSSEUM,15,1,,
9-15,25_7,1582412899-25,SABINES,15,0,,
9-15,25_7,1582412942-25,ODYSSEUM,15,1,,
9-15,25_7,1582412900-25,SABINES,15,0,,
9-15,25_7,1582412943-25,ODYSSEUM,15,1,,
9-15,25_7,1582412902-25,SABINES,15,0,,
9-15,25_7,1582412944-25,ODYSSEUM,15,1,,
9-15,25_7,1582412903-25,SABINES,15,0,,
9-15,25_7,1582412945-25,ODYSSEUM,15,1,,
9-15,25_7,1582412904-25,SABINES,15,0,,
9-15,25_7,1582412946-25,ODYSSEUM,15,1,,
9-15,25_7,1582412901-25,SABINES,15,0,,
9-15,25_7,1582412947-25,ODYSSEUM,15,1,,
9-15,25_7,1582412905-25,SABINES,15,0,,
9-15,25_7,1582412948-25,ODYSSEUM,15,1,,
9-15,25_7,1582412906-25,SABINES,15,0,,
9-15,25_7,1582412949-25,ODYSSEUM,15,1,,
9-15,25_7,1582412907-25,SABINES,15,0,,
9-15,25_7,1582412950-25,ODYSSEUM,15,1,,
9-15,25_7,1582412908-25,SABINES,15,0,,
9-15,25_7,1582412951-25,ODYSSEUM,15,1,,
9-15,25_7,1582412909-25,SABINES,15,0,,
9-15,25_7,1582412952-25,ODYSSEUM,15,1,,
9-15,25_7,1582412910-25,SABINES,15,0,,
9-15,25_7,1582412953-25,ODYSSEUM,15,1,,
9-15,25_7,1582412911-25,SABINES,15,0,,
9-15,25_7,1582412954-25,ODYSSEUM,15,1,,
9-15,25_7,1582412912-25,SABINES,15,0,,
9-15,25_7,1582412955-25,ODYSSEUM,15,1,,
9-15,25_7,1582412913-25,SABINES,15,0,,
9-15,25_7,1582412956-25,ODYSSEUM,15,1,,
9-15,25_7,1582412914-25,SABINES,15,0,,
9-15,25_7,1582412957-25,ODYSSEUM,15,1,,
9-15,25_7,1582412915-25,SABINES,15,0,,
9-15,25_7,1582412958-25,ODYSSEUM,15,1,,
9-15,25_7,1582412916-25,SABINES,15,0,,
9-15,25_7,1582412959-25,ODYSSEUM,15,1,,
9-15,25_7,1582412917-25,SABINES,15,0,,
9-15,25_7,1582412960-25,ODYSSEUM,15,1,,
9-15,25_7,1582412918-25,SABINES,15,0,,
9-15,25_7,1582412961-25,ODYSSEUM,15,1,,
9-15,25_7,1582412919-25,SABINES,15,0,,
9-15,25_7,1582412976-25,ODYSSEUM,15,1,,
9-15,25_7,1582412920-25,SABINES,15,0,,
9-15,25_7,1582412962-25,ODYSSEUM,15,1,,
9-15,25_7,1582412921-25,SABINES,15,0,,
9-15,25_7,1582412963-25,ODYSSEUM,15,1,,
9-15,25_7,1582412922-25,SABINES,15,0,,
9-15,25_7,1582412964-25,ODYSSEUM,15,1,,
9-15,25_7,1582412923-25,SABINES,15,0,,
9-15,25_7,1582412965-25,ODYSSEUM,15,1,,
9-15,25_7,1582412924-25,SABINES,15,0,,
9-15,25_7,1582412966-25,ODYSSEUM,15,1,,
9-15,25_7,1582412925-25,SABINES,15,0,,
9-15,25_7,1582412967-25,ODYSSEUM,15,1,,
9-15,25_7,1582412926-25,SABINES,15,0,,
9-15,25_7,1582412968-25,ODYSSEUM,15,1,,
9-15,25_7,1582412927-25,SABINES,15,0,,
9-15,25_7,1582412969-25,ODYSSEUM,15,1,,
9-15,25_7,1582412928-25,SABINES,15,0,,
9-15,25_7,1582412970-25,ODYSSEUM,15,1,,
9-15,25_7,1582412929-25,SABINES,15,0,,
9-15,25_7,1582412971-25,ODYSSEUM,15,1,,
9-15,25_7,1582412930-25,SABINES,15,0,,
9-15,25_7,1582412972-25,ODYSSEUM,15,1,,
9-15,25_7,1582412931-25,SABINES,15,0,,
9-15,25_7,1582412974-25,ODYSSEUM,15,1,,
9-15,25_7,1582412932-25,SABINES,15,0,,
9-15,25_7,1582412973-25,ODYSSEUM,15,1,,
9-15,25_7,1582412933-25,SABINES,15,0,,
9-15,25_7,1582412975-25,ODYSSEUM,15,1,,
9-15,25_7,1582412934-25,SABINES,15,0,,
9-15,25_7,1582412978-25,ODYSSEUM,15,1,,
9-15,25_7,1582412979-25,SABINES,15,0,,
9-15,25_7,1582412980-25,SABINES,15,0,,
9-15,25_7,1582412982-25,ODYSSEUM,15,1,,
9-15,25_7,1582412981-25,SABINES,15,0,,
9-15,25_8,1582412864-25,ODYSSEUM,15,1,,
9-15,25_8,1582412865-25,ODYSSEUM,15,1,,
9-15,25_8,1582412849-25,SABINES,15,0,,
9-15,25_8,1582412866-25,ODYSSEUM,15,1,,
9-15,25_8,1582412850-25,SABINES,15,0,,
9-15,25_8,1582412867-25,ODYSSEUM,15,1,,
9-15,25_8,1582412851-25,SABINES,15,0,,
9-15,25_8,1582412868-25,ODYSSEUM,15,1,,
9-15,25_8,1582412852-25,SABINES,15,0,,
9-15,25_8,1582412869-25,ODYSSEUM,15,1,,
9-15,25_8,1582412853-25,SABINES,15,0,,
9-15,25_8,1582412870-25,ODYSSEUM,15,1,,
9-15,25_8,1582412854-25,SABINES,15,0,,
9-15,25_8,1582412871-25,ODYSSEUM,15,1,,
9-15,25_8,1582412855-25,SABINES,15,0,,
9-15,25_8,1582412872-25,ODYSSEUM,15,1,,
9-15,25_8,1582412856-25,SABINES,15,0,,
9-15,25_8,1582412873-25,ODYSSEUM,15,1,,
9-15,25_8,1582412857-25,SABINES,15,0,,
9-15,25_8,1582412874-25,ODYSSEUM,15,1,,
9-15,25_8,1582412858-25,SABINES,15,0,,
9-15,25_8,1582412875-25,ODYSSEUM,15,1,,
9-15,25_8,1582412859-25,SABINES,15,0,,
9-15,25_8,1582412876-25,ODYSSEUM,15,1,,
9-15,25_8,1582412860-25,SABINES,15,0,,
9-15,25_8,1582412877-25,ODYSSEUM,15,1,,
9-15,25_8,1582412861-25,SABINES,15,0,,
9-15,25_8,1582412862-25,SABINES,15,0,,
9-15,25_8,1582412878-25,ODYSSEUM,15,1,,
9-15,25_8,1582412863-25,SABINES,15,0,,
9-15,26_8,1582412864-26,ODYSSEUM,15,1,,
9-15,26_8,1582412865-26,ODYSSEUM,15,1,,
9-15,26_8,1582412849-26,SABINES,15,0,,
9-15,26_8,1582412866-26,ODYSSEUM,15,1,,
9-15,26_8,1582412850-26,SABINES,15,0,,
9-15,26_8,1582412867-26,ODYSSEUM,15,1,,
9-15,26_8,1582412851-26,SABINES,15,0,,
9-15,26_8,1582412868-26,ODYSSEUM,15,1,,
9-15,26_8,1582412852-26,SABINES,15,0,,
9-15,26_8,1582412869-26,ODYSSEUM,15,1,,
9-15,26_8,1582412853-26,SABINES,15,0,,
9-15,26_8,1582412870-26,ODYSSEUM,15,1,,
9-15,26_8,1582412854-26,SABINES,15,0,,
9-15,26_8,1582412871-26,ODYSSEUM,15,1,,
9-15,26_8,1582412855-26,SABINES,15,0,,
9-15,26_8,1582412872-26,ODYSSEUM,15,1,,
9-15,26_8,1582412856-26,SABINES,15,0,,
9-15,26_8,1582412873-26,ODYSSEUM,15,1,,
9-15,26_8,1582412857-26,SABINES,15,0,,
9-15,26_8,1582412874-26,ODYSSEUM,15,1,,
9-15,26_8,1582412858-26,SABINES,15,0,,
9-15,26_8,1582412875-26,ODYSSEUM,15,1,,
9-15,26_8,1582412859-26,SABINES,15,0,,
9-15,26_8,1582412876-26,ODYSSEUM,15,1,,
9-15,26_8,1582412860-26,SABINES,15,0,,
9-15,26_8,1582412877-26,ODYSSEUM,15,1,,
9-15,26_8,1582412861-26,SABINES,15,0,,
9-15,26_8,1582412862-26,SABINES,15,0,,
9-15,26_8,1582412878-26,ODYSSEUM,15,1,,
9-15,26_8,1582412863-26,SABINES,15,0,,
9-16,19_4,1582683593-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683594-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683529-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683595-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683530-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683596-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683531-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683598-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683532-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683597-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683533-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683599-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683534-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683600-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683535-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683601-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683536-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683602-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683537-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683604-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683538-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683605-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683539-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683603-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683540-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683606-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683541-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683607-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683542-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683608-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683543-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683609-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683544-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683610-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683545-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683611-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683546-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683612-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683547-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683613-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683548-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683614-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683549-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683615-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683550-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683616-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683551-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683617-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683552-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683618-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683553-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683619-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683554-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683620-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683555-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683621-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683556-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683622-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683557-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683623-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683558-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683624-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683559-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683625-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683560-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683626-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683561-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683627-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683562-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683628-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683563-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683629-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683564-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683630-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683565-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683631-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683566-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683632-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683567-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683633-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683568-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683634-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683569-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683636-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683657-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683648-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683573-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683637-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683574-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683635-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683572-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683638-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683575-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683639-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683576-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683640-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683577-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683641-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683578-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683642-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683579-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683643-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683580-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683644-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683581-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683645-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683582-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683646-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683583-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683647-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683584-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683658-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683585-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683649-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683571-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683650-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683586-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683651-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683587-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683588-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683652-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683653-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683589-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683654-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683590-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683655-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683591-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683570-19,PORT MARIANNE,16,0,,
9-16,19_4,1582683656-19,CH. DE GAULLE,16,1,,
9-16,19_4,1582683592-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579351-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579397-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579352-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579398-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579353-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579399-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579354-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579400-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579355-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579401-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579356-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579402-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579357-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579403-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579358-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579404-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579359-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579405-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579360-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579406-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579361-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579407-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579362-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579408-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579363-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579409-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579364-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579410-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579365-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579411-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579366-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579412-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579367-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579413-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579368-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579414-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579369-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579415-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579370-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579416-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579371-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579417-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579372-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579418-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579373-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579419-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579374-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579420-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579375-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579421-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579376-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579422-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579377-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579423-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579378-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579424-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579379-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579425-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579380-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579426-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579381-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579427-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579382-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579428-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579383-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579429-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579384-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579430-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579385-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579431-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579386-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579432-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579387-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579433-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579388-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579434-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579389-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579390-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579435-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579391-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579436-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579392-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579437-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579393-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579438-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579394-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579439-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579395-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579440-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579441-19,PORT MARIANNE,16,0,,
9-16,19_7,1582579396-19,CH. DE GAULLE,16,1,,
9-16,19_7,1582579442-19,PORT MARIANNE,16,0,,
9-16,19_8,1582579680-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579703-19,PORT MARIANNE,16,0,,
9-16,19_8,1582579681-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582580094-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579704-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580095-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579705-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580096-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579706-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580097-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579707-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580098-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579708-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580099-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579709-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580100-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579710-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580101-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579711-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580102-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579712-19,PORT MARIANNE,16,0,,
9-16,19_8,1582579713-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580103-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579714-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580104-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582580105-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579715-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580106-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579716-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580107-19,CH. DE GAULLE,16,1,,
9-16,19_8,1582579717-19,PORT MARIANNE,16,0,,
9-16,19_8,1582580108-19,CH. DE GAULLE,16,1,,
